|Indent|Reference|Text|Document|Page|Heading|full_reference|word_count|chapter_no|chapter_heading|part_no|part_heading|condition_no|condition_heading
156|2|(c)|further processing is necessary—|||False|15.(3)(c)|4|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|4|Further processing limitation
157|3|(i)|to avoid prejudice to the maintenance of the law by any public body including the prevention, detection, investigation, prosecution and punishment of offences;|||False|15.(3)(c)(i)|23|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|4|Further processing limitation
158|3|(ii)|to comply with an obligation imposed by law or to enforce legislation concerning the collection of revenue as defined in section 1 of the South African Revenue Service Act, 1997 (Act No. 34 of 1997);|||False|15.(3)(c)(ii)|35|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|4|Further processing limitation
159|3|(iii)|for the conduct of proceedings in any court or tribunal that have commenced or are reasonably contemplated; or|||False|15.(3)(c)(iii)|18|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|4|Further processing limitation
160|3|(iv)|in the interests of national security;|||False|15.(3)(c)(iv)|6|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|4|Further processing limitation
161|2|(d)|the further processing of the information is necessary to prevent or mitigate a serious and imminent threat to—|||False|15.(3)(d)|18|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|4|Further processing limitation
162|3|(i)|public health or public safety; or|||False|15.(3)(d)(i)|6|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|4|Further processing limitation
163|3|(ii)|the life or health of the data subject or another individual;|||False|15.(3)(d)(ii)|11|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|4|Further processing limitation
164|2|(e)|the information is used for historical, statistical or research purposes and the responsible party ensures that the further processing is carried out solely for such purposes and will not be published in an identifiable form; or|||False|15.(3)(e)|36|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|4|Further processing limitation
165|2|(f)|the further processing of the information is in accordance with an exemption granted under section 37.|||False|15.(3)(f)|16|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|4|Further processing limitation
167|0|16.|Quality of information|||True|16.|3|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|5|Information quality
168|1|(1)|A responsible party must take reasonably practicable steps to ensure that the personal information is complete, accurate, not misleading and updated where necessary.|||False|16.(1)|23|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|5|Information quality
169|1|(2)|In taking the steps referred to in subsection (1), the responsible party must have regard to the purpose for which personal information is collected or further processed.|||False|16.(2)|27|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|5|Information quality
171|0|17.|Documentation|||True|17.|1|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
172|0||A responsible party must maintain the documentation of all processing operations under its responsibility as referred to in section 14 or 51 of the Promotion of Access to Information Act.|||False|17.|30|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
173|0|18.|Notification to data subject when collecting personal information|||True|18.|8|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
174|1|(1)|If personal information is collected, the responsible party must take reasonably practicable steps to ensure that the data subject is aware of—|||False|18.(1)|22|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
175|2|(a)|the information being collected and where the information is not collected from the data subject, the source from which it is collected;|||False|18.(1)(a)|22|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
176|2|(b)|the name and address of the responsible party;|||False|18.(1)(b)|8|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
177|2|(c)|the purpose for which the information is being collected;|||False|18.(1)(c)|9|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
178|2|(d)|whether or not the supply of the information by that data subject is voluntary or mandatory;|||False|18.(1)(d)|16|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
179|2|(e)|the consequences of failure to provide the information;|||False|18.(1)(e)|8|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
180|2|(f)|any particular law authorising or requiring the collection of the information;|||False|18.(1)(f)|11|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
181|2|(g)|the fact that, where applicable, the responsible party intends to transfer the information to a third country or international organisation and the level of protection afforded to the information by that third country or international organisation;|||False|18.(1)(g)|36|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
182|2|(h)|any further information such as the—|||False|18.(1)(h)|6|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
183|3|(i)|recipient or category of recipients of the information;|||False|18.(1)(h)(i)|8|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
184|3|(ii)|nature or category of the information;|||False|18.(1)(h)(ii)|6|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
185|3|(iii)|existence of the right of access to and the right to rectify the information collected;|||False|18.(1)(h)(iii)|15|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
186|3|(iv)|existence of the right to object to the processing of personal information as referred to in section 11(3); and|||False|18.(1)(h)(iv)|19|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
187|3|(v)|right to lodge a complaint to the Information Regulator and the contact details of the Information Regulator, which is necessary, having regard to the specific circumstances in which the information is or is not to be processed, to enable processing in respect of the data subject to be reasonable.|||False|18.(1)(h)(v)|49|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
188|1|(2)|The steps referred to in subsection (1) must be taken—|||False|18.(2)|10|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
189|2|(a)|if the personal information is collected directly from the data subject, before the information is collected, unless the data subject is already aware of the information referred to in that subsection; or|||False|18.(2)(a)|32|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
190|2|(b)|in any other case, before the information is collected or as soon as reasonably practicable after it has been collected.|||False|18.(2)(b)|20|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
191|1|(3)|A responsible party that has previously taken the steps referred to in subsection (1) complies with subsection (1) in relation to the subsequent collection from the data subject of the same information or information of the same kind if the purpose of collection of the information remains the same.|||False|18.(3)|49|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
192|1|(4)|It is not necessary for a responsible party to comply with subsection (1) if—|||False|18.(4)|14|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
193|2|(a)|the data subject or a competent person where the data subject is a child has provided consent for the non-compliance;|||False|18.(4)(a)|20|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
194|2|(b)|non-compliance would not prejudice the legitimate interests of the data subject as set out in terms of this Act;|||False|18.(4)(b)|19|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
195|2|(c)|non-compliance is necessary—|||False|18.(4)(c)|3|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
196|3|(i)|to avoid prejudice to the maintenance of the law by any public body, including the prevention, detection, investigation, prosecution and punishment of offences;|||False|18.(4)(c)(i)|23|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
197|3|(ii)|to comply with an obligation imposed by law or to enforce legislation concerning the collection of revenue as defined in section 1 of the South African Revenue Service Act, 1997 (Act No. 34 of 1997);|||False|18.(4)(c)(ii)|35|3|CONDITIONS FOR LAWFUL PROCESSING OF PERSONAL INFORMATION|A|Processing of personal information in general|6|Openness
